customer_id,cluster
CUST01748,0
CUST01749,0
CUST01750,0
CUST01751,0
CUST01752,0
CUST01753,0
CUST01754,0
CUST01755,0
CUST01756,0
CUST01757,1
CUST01758,0
CUST01759,0
CUST01760,0
CUST01761,0
CUST01762,0
CUST01763,0
CUST01764,0
CUST01765,0
CUST01766,0
CUST01767,0
CUST01768,0
CUST01769,0
CUST01770,0
CUST01771,0
CUST01772,0
CUST01773,0
CUST01774,1
CUST01775,0
CUST01776,0
CUST01777,1
CUST01778,1
CUST01779,0
CUST01780,0
CUST01781,0
CUST01782,1
CUST01783,0
CUST01784,1
CUST01785,1
CUST01786,0
CUST01787,1
CUST01788,1
CUST01789,0
CUST01790,0
CUST01791,0
CUST01792,1
CUST01793,0
CUST01794,1
CUST01795,0
CUST01796,0
CUST01797,1
CUST01798,0
CUST01799,0
CUST01800,0
CUST01801,1
CUST01802,1
CUST01803,0
CUST01804,0
CUST01805,0
CUST01806,0
CUST01807,1
CUST01808,0
CUST01809,0
CUST01810,0
CUST01811,1
CUST01812,0
CUST01813,0
CUST01814,0
CUST01815,0
CUST01816,1
CUST01817,0
CUST01818,0
CUST01819,1
CUST01820,0
CUST01821,0
CUST01822,0
CUST01823,1
CUST01824,1
CUST01825,1
CUST01826,0
CUST01827,0
CUST01828,1
CUST01829,0
CUST01830,0
CUST01831,1
CUST01832,1
CUST01833,1
CUST01834,1
CUST01835,0
CUST01836,1
CUST01837,0
CUST01838,0
CUST01839,1
CUST01840,0
CUST01841,0
CUST01842,0
CUST01843,0
CUST01844,1
CUST01845,1
CUST01846,0
CUST01847,0
CUST01848,0
CUST01849,0
CUST01850,1
CUST01851,0
CUST01852,0
CUST01853,0
CUST01854,0
CUST01855,1
CUST01856,0
CUST01857,0
CUST01858,0
CUST01859,0
CUST01860,1
CUST01861,0
CUST01862,0
CUST01863,0
CUST01864,0
CUST01865,1
CUST01866,1
CUST01867,0
CUST01868,0
CUST01869,0
CUST01870,1
CUST01871,0
CUST01872,0
CUST01873,0
CUST01874,0
CUST01875,1
CUST01876,0
CUST01877,1
CUST01878,0
CUST01879,0
CUST01880,1
CUST01881,1
CUST01882,1
CUST01883,1
CUST01884,0
CUST01885,0
CUST01886,0
CUST01887,0
CUST01888,0
CUST01889,1
CUST01890,1
CUST01891,0
CUST01892,0
CUST01893,0
CUST01894,0
CUST01895,1
CUST01896,1
CUST01897,0
CUST01898,0
CUST01899,0
CUST01900,0
CUST01901,1
CUST01902,0
CUST01903,0
CUST01904,0
CUST01905,1
CUST01906,0
CUST01907,1
CUST01908,0
CUST01909,0
CUST01910,0
CUST01911,0
CUST01912,0
CUST01913,1
CUST01914,0
CUST01915,0
CUST01916,1
CUST01917,0
CUST01918,1
CUST01919,0
CUST01920,0
CUST01921,0
CUST01922,0
CUST01923,1
CUST01924,0
CUST01925,0
CUST01926,0
CUST01927,1
CUST01928,0
CUST01929,1
CUST01930,0
CUST01931,1
CUST01932,1
CUST01933,1
CUST01934,1
CUST01935,1
CUST01936,0
CUST01937,0
CUST01938,0
CUST01939,0
CUST01940,0
CUST01941,0
CUST01942,0
CUST01943,0
CUST01944,1
CUST01945,0
CUST01946,0
CUST01947,0
CUST01948,0
CUST01949,0
CUST01950,0
CUST01951,0
CUST01952,0
CUST01953,1
CUST01954,1
CUST01955,1
CUST01956,1
CUST01957,1
CUST01958,0
CUST01959,1
CUST01960,0
CUST01961,0
CUST01962,0
CUST01963,0
CUST01964,0
CUST01965,1
CUST01966,1
CUST01967,0
CUST01968,0
CUST01969,1
CUST01970,0
CUST01971,0
CUST01972,0
CUST01973,0
CUST01974,0
CUST01975,0
CUST01976,1
CUST01977,0
CUST01978,0
CUST01979,0
CUST01980,0
CUST01981,0
CUST01982,0
CUST01983,0
CUST01984,0
CUST01985,0
CUST01986,0
CUST01987,1
CUST01988,0
CUST01989,0
CUST01990,1
CUST01991,0
CUST01992,0
CUST01993,1
CUST01994,0
CUST01995,0
CUST01996,1
CUST01997,1
CUST01998,0
CUST01999,0
CUST02000,0
CUST02001,0
CUST02002,0
CUST02003,1
CUST02004,0
CUST02005,0
CUST02006,0
CUST02007,0
CUST02008,0
CUST02009,0
CUST02010,0
CUST02011,0
CUST02012,0
CUST02013,1
CUST02014,0
CUST02015,0
CUST02016,0
CUST02017,0
CUST02018,0
CUST02019,0
CUST02020,1
CUST02021,1
CUST02022,1
CUST02023,1
CUST02024,0
CUST02025,0
CUST02026,0
CUST02027,1
CUST02028,1
CUST02029,0
CUST02030,1
CUST02031,0
CUST02032,1
CUST02033,0
CUST02034,1
CUST02035,0
CUST02036,0
CUST02037,0
CUST02038,0
CUST02039,0
CUST02040,0
CUST02041,0
CUST02042,1
CUST02043,0
CUST02044,0
CUST02045,0
CUST02046,1
CUST02047,0
CUST02048,1
CUST02049,0
CUST02050,0
CUST02051,0
CUST02052,0
CUST02053,0
CUST02054,1
CUST02055,0
CUST02056,1
CUST02057,0
CUST02058,0
CUST02059,1
CUST02060,0
CUST02061,0
CUST02062,0
CUST02063,0
CUST02064,0
CUST02065,0
CUST02066,0
CUST02067,0
CUST02068,0
CUST02069,0
CUST02070,0
CUST02071,0
CUST02072,0
CUST02073,0
CUST02074,0
CUST02075,0
CUST02076,0
CUST02077,0
CUST02078,0
CUST02079,1
CUST02080,0
CUST02081,0
CUST02082,0
CUST02083,0
CUST02084,1
CUST02085,0
CUST02086,0
CUST02087,0
CUST02088,1
CUST02089,0
CUST02090,0
CUST02091,0
CUST02092,1
CUST02093,0
CUST02094,0
CUST02095,0
CUST02096,0
CUST02097,1
CUST02098,1
CUST02099,0
CUST02100,0
CUST02101,0
CUST02102,0
CUST02103,0
CUST02104,1
CUST02105,0
CUST02106,0
CUST02107,0
CUST02108,1
CUST02109,0
CUST02110,1
CUST02111,0
CUST02112,0
CUST02113,0
CUST02114,0
CUST02115,1
CUST02116,0
CUST02117,0
CUST02118,1
CUST02119,0
CUST02120,0
CUST02121,0
CUST02122,0
CUST02123,1
CUST02124,0
CUST02125,1
CUST02126,1
CUST02127,1
CUST02128,0
CUST02129,0
CUST02130,0
CUST02131,0
CUST02132,0
CUST02133,0
CUST02134,0
CUST02135,1
CUST02136,0
CUST02137,0
CUST02138,1
CUST02139,0
CUST02140,0
CUST02141,0
CUST02142,0
CUST02143,1
CUST02144,0
CUST02145,0
CUST02146,0
CUST02147,0
CUST02148,0
CUST02149,0
CUST02150,0
CUST02151,0
CUST02152,0
CUST02153,1
CUST02154,0
CUST02155,0
CUST02156,0
CUST02157,0
CUST02158,0
CUST02159,0
CUST02160,1
CUST02161,1
CUST02162,1
CUST02163,0
CUST02164,0
CUST02165,0
CUST02166,1
CUST02167,1
CUST02168,0
CUST02169,1
CUST02170,0
CUST02171,1
CUST02172,0
CUST02173,0
CUST02174,0
CUST02175,0
CUST02176,1
CUST02177,0
CUST02178,1
CUST02179,1
CUST02180,0
CUST02181,0
CUST02182,0
CUST02183,0
CUST02184,0
CUST02185,1
CUST02186,1
CUST02187,0
CUST02188,0
CUST02189,0
CUST02190,1
CUST02191,0
CUST02192,1
CUST02193,1
CUST02194,1
CUST02195,0
CUST02196,0
CUST02197,0
CUST02198,0
CUST02199,0
CUST02200,0
CUST02201,1
CUST02202,0
CUST02203,0
CUST02204,0
CUST02205,1
CUST02206,1
CUST02207,0
CUST02208,0
CUST02209,0
CUST02210,0
CUST02211,0
CUST02212,0
CUST02213,0
CUST02214,1
CUST02215,0
CUST02216,0
CUST02217,0
CUST02218,0
CUST02219,0
CUST02220,0
CUST02221,1
CUST02222,0
CUST02223,0
CUST02224,0
CUST02225,0
CUST02226,0
CUST02227,0
CUST02228,1
CUST02229,0
CUST02230,1
CUST02231,1
CUST02232,0
CUST02233,1
CUST02234,0
CUST02235,1
CUST02236,1
CUST02237,0
CUST02238,0
CUST02239,0
CUST02240,0
CUST02241,0
CUST02242,0
CUST02243,1
CUST02244,1
CUST02245,0
CUST02246,0
CUST02247,0
CUST02248,0
CUST02249,1
CUST02250,0
CUST02251,0
CUST02252,1
CUST02253,1
CUST02254,0
CUST02255,0
CUST02256,1
CUST02257,0
CUST02258,1
CUST02259,0
CUST02260,0
CUST02261,0
CUST02262,1
CUST02263,0
CUST02264,0
CUST02265,0
CUST02266,1
CUST02267,1
CUST02268,0
CUST02269,0
CUST02270,0
CUST02271,0
CUST02272,0
CUST02273,0
CUST02274,1
CUST02275,1
CUST02276,1
CUST02277,1
CUST02278,0
CUST02279,1
CUST02280,0
CUST02281,0
CUST02282,0
CUST02283,0
CUST02284,0
CUST02285,0
CUST02286,0
CUST02287,1
CUST02288,0
CUST02289,0
CUST02290,0
CUST02291,1
CUST02292,0
CUST02293,0
CUST02294,0
CUST02295,0
CUST02296,0
CUST02297,0
CUST02298,0
CUST02299,0
CUST02300,0
CUST02301,0
CUST02302,1
CUST02303,0
CUST02304,0
CUST02305,1
CUST02306,0
CUST02307,0
CUST02308,1
CUST02309,0
CUST02310,0
CUST02311,0
CUST02312,0
CUST02313,0
CUST02314,1
CUST02315,1
CUST02316,0
CUST02317,0
CUST02318,0
CUST02319,0
CUST02320,0
CUST02321,1
CUST02322,1
CUST02323,1
CUST02324,0
CUST02325,0
CUST02326,1
CUST02327,0
CUST02328,0
CUST02329,1
CUST02330,0
CUST02331,0
CUST02332,0
CUST02333,1
CUST02334,1
CUST02335,0
CUST02336,0
CUST02337,0
CUST02338,0
CUST02339,0
CUST02340,0
CUST02341,0
CUST02342,0
CUST02343,0
CUST02344,0
CUST02345,1
CUST02346,0
CUST02347,1
CUST02348,0
CUST02349,0
CUST02350,0
CUST02351,1
CUST02352,1
CUST02353,1
CUST02354,0
CUST02355,1
CUST02356,0
CUST02357,1
CUST02358,0
CUST02359,0
CUST02360,0
CUST02361,0
CUST02362,0
CUST02363,0
CUST02364,0
CUST02365,1
CUST02366,0
CUST02367,0
CUST02368,1
CUST02369,0
CUST02370,1
CUST02371,0
CUST02372,0
CUST02373,0
CUST02374,0
CUST02375,1
CUST02376,0
CUST02377,0
CUST02378,0
CUST02379,0
CUST02380,0
CUST02381,0
CUST02382,0
CUST02383,0
CUST02384,1
CUST02385,0
CUST02386,0
CUST02387,0
CUST02388,1
CUST02389,1
CUST02390,1
CUST02391,0
CUST02392,0
CUST02393,0
CUST02394,0
CUST02395,0
CUST02396,0
CUST02397,0
CUST02398,0
CUST02399,1
CUST02400,1
CUST02401,0
CUST02402,0
CUST02403,0
CUST02404,0
CUST02405,1
CUST02406,0
CUST02407,0
CUST02408,0
CUST02409,1
CUST02410,0
CUST02411,1
CUST02412,0
CUST02413,0
CUST02414,0
CUST02415,0
CUST02416,1
CUST02417,0
CUST02418,0
CUST02419,0
CUST02420,0
CUST02421,0
CUST02422,0
CUST02423,0
CUST02424,0
CUST02425,0
CUST02426,1
CUST02427,0
CUST02428,1
CUST02429,0
CUST02430,0
CUST02431,1
CUST02432,0
CUST02433,1
CUST02434,0
CUST02435,1
CUST02436,0
CUST02437,0
CUST02438,1
CUST02439,0
CUST02440,0
CUST02441,1
CUST02442,0
CUST02443,0
CUST02444,0
CUST02445,0
CUST02446,0
CUST02447,0
CUST02448,0
CUST02449,0
CUST02450,0
CUST02451,0
CUST02452,1
CUST02453,1
CUST02454,0
CUST02455,1
CUST02456,0
CUST02457,0
CUST02458,1
CUST02459,0
CUST02460,0
CUST02461,1
CUST02462,0
CUST02463,1
CUST02464,1
CUST02465,1
CUST02466,0
CUST02467,0
CUST02468,0
CUST02469,0
CUST02470,0
CUST02471,0
CUST02472,1
CUST02473,0
CUST02474,1
CUST02475,0
CUST02476,0
CUST02477,0
CUST02478,0
CUST02479,0
CUST02480,0
CUST02481,0
CUST02482,0
CUST02483,1
CUST02484,0
CUST02485,0
CUST02486,1
CUST02487,0
CUST02488,0
CUST02489,0
CUST02490,0
CUST02491,0
CUST02492,0
CUST02493,0
CUST02494,0
CUST02495,0
CUST02496,0
CUST02497,1
CUST02498,0
CUST02499,1
CUST02500,0
CUST02501,0
CUST02502,0
CUST02503,1
CUST02504,1
CUST02505,0
CUST02506,0
CUST02507,0
CUST02508,0
CUST02509,0
CUST02510,0
CUST02511,0
CUST02512,1
CUST02513,0
CUST02514,0
CUST02515,1
CUST02516,1
CUST02517,0
CUST02518,0
CUST02519,1
CUST02520,1
CUST02521,1
CUST02522,0
CUST02523,0
CUST02524,0
CUST02525,0
CUST02526,0
CUST02527,0
CUST02528,1
CUST02529,0
CUST02530,1
CUST02531,0
CUST02532,0
CUST02533,1
CUST02534,0
CUST02535,1
CUST02536,0
CUST02537,1
CUST02538,0
CUST02539,1
CUST02540,0
CUST02541,1
CUST02542,0
CUST02543,0
CUST02544,1
CUST02545,0
CUST02546,0
CUST02547,0
CUST02548,0
CUST02549,0
CUST02550,0
CUST02551,0
CUST02552,0
CUST02553,0
CUST02554,1
CUST02555,0
CUST02556,0
CUST02557,0
CUST02558,0
CUST02559,0
CUST02560,0
CUST02561,0
CUST02562,1
CUST02563,0
CUST02564,0
CUST02565,0
CUST02566,0
CUST02567,0
CUST02568,0
CUST02569,0
CUST02570,1
CUST02571,0
CUST02572,1
CUST02573,0
CUST02574,0
CUST02575,0
CUST02576,1
CUST02577,0
CUST02578,1
CUST02579,0
CUST02580,1
CUST02581,0
CUST02582,0
CUST02583,0
CUST02584,0
CUST02585,1
CUST02586,1
CUST02587,0
CUST02588,1
CUST02589,0
CUST02590,1
CUST02591,0
CUST02592,0
CUST02593,1
CUST02594,1
CUST02595,0
CUST02596,0
CUST02597,0
CUST02598,0
CUST02599,0
CUST02600,0
CUST02601,1
CUST02602,0
CUST02603,1
CUST02604,0
CUST02605,0
CUST02606,0
CUST02607,0
CUST02608,0
CUST02609,1
CUST02610,0
CUST02611,0
CUST02612,0
CUST02613,0
CUST02614,1
CUST02615,0
CUST02616,0
CUST02617,0
CUST02618,0
CUST02619,0
CUST02620,0
CUST02621,0
CUST02622,1
CUST02623,0
CUST02624,0
CUST02625,1
CUST02626,1
CUST02627,0
CUST02628,1
CUST02629,0
CUST02630,1
CUST02631,1
CUST02632,1
CUST02633,0
CUST02634,0
CUST02635,0
CUST02636,1
CUST02637,1
CUST02638,0
CUST02639,1
CUST02640,1
CUST02641,0
CUST02642,0
CUST02643,0
CUST02644,1
CUST02645,0
CUST02646,0
CUST02647,1
CUST02648,0
CUST02649,0
CUST02650,0
CUST02651,0
CUST02652,0
CUST02653,0
CUST02654,0
CUST02655,0
CUST02656,0
CUST02657,0
CUST02658,0
CUST02659,0
CUST02660,1
CUST02661,0
CUST02662,0
CUST02663,0
CUST02664,1
CUST02665,1
CUST02666,0
CUST02667,0
CUST02668,1
CUST02669,1
CUST02670,1
CUST02671,0
CUST02672,0
CUST02673,1
CUST02674,0
CUST02675,0
CUST02676,0
CUST02677,0
CUST02678,0
CUST02679,0
CUST02680,0
CUST02681,0
CUST02682,0
CUST02683,0
CUST02684,1
CUST02685,0
CUST02686,0
CUST02687,0
CUST02688,0
CUST02689,0
CUST02690,0
CUST02691,0
CUST02692,1
CUST02693,0
CUST02694,0
CUST02695,1
CUST02696,0
CUST02697,1
CUST02698,1
CUST02699,0
CUST02700,0
CUST02701,0
CUST02702,1
CUST02703,0
CUST02704,0
CUST02705,0
CUST02706,0
CUST02707,0
CUST02708,0
CUST02709,0
CUST02710,0
CUST02711,0
CUST02712,0
CUST02713,0
CUST02714,0
CUST02715,0
CUST02716,0
CUST02717,1
CUST02718,1
CUST02719,0
CUST02720,0
CUST02721,0
CUST02722,0
CUST02723,0
CUST02724,0
CUST02725,0
CUST02726,0
CUST02727,0
CUST02728,0
CUST02729,0
CUST02730,0
CUST02731,1
CUST02732,0
CUST02733,0
CUST02734,1
CUST02735,1
CUST02736,0
CUST02737,1
CUST02738,0
CUST02739,1
CUST02740,0
CUST02741,0
CUST02742,0
CUST02743,0
CUST02744,0
CUST02745,1
CUST02746,0
CUST02747,1
CUST02748,0
CUST02749,0
CUST02750,1
CUST02751,0
CUST02752,1
CUST02753,0
CUST02754,0
CUST02755,1
CUST02756,0
CUST02757,0
CUST02758,0
CUST02759,1
CUST02760,0
CUST02761,0
CUST02762,0
CUST02763,1
CUST02764,0
CUST02765,0
CUST02766,1
CUST02767,0
CUST02768,0
CUST02769,0
CUST02770,1
CUST02771,0
CUST02772,0
CUST02773,0
CUST02774,0
CUST02775,0
CUST02776,0
CUST02777,0
CUST02778,0
CUST02779,0
CUST02780,0
CUST02781,0
CUST02782,0
CUST02783,1
CUST02784,0
CUST02785,0
CUST02786,0
CUST02787,1
CUST02788,0
CUST02789,1
CUST02790,1
CUST02791,1
CUST02792,1
CUST02793,1
CUST02794,0
CUST02795,0
CUST02796,0
CUST02797,0
CUST02798,1
CUST02799,1
CUST02800,0
CUST02801,0
CUST02802,1
CUST02803,1
CUST02804,1
CUST02805,0
CUST02806,1
CUST02807,0
CUST02808,0
CUST02809,0
CUST02810,1
CUST02811,0
CUST02812,1
CUST02813,1
CUST02814,0
CUST02815,1
CUST02816,0
CUST02817,0
CUST02818,0
CUST02819,0
CUST02820,1
CUST02821,1
CUST02822,0
CUST02823,1
CUST02824,0
CUST02825,0
CUST02826,0
CUST02827,0
CUST02828,0
CUST02829,0
CUST02830,0
CUST02831,0
CUST02832,1
CUST02833,0
CUST02834,0
CUST02835,0
CUST02836,1
CUST02837,1
CUST02838,0
CUST02839,0
CUST02840,0
CUST02841,0
CUST02842,0
CUST02843,1
CUST02844,1
CUST02845,1
CUST02846,0
CUST02847,0
CUST02848,0
CUST02849,1
CUST02850,0
CUST02851,1
CUST02852,0
CUST02853,0
CUST02854,1
CUST02855,0
CUST02856,0
CUST02857,0
CUST02858,0
CUST02859,0
CUST02860,0
CUST02861,0
CUST02862,0
CUST02863,1
CUST02864,1
CUST02865,0
CUST02866,1
CUST02867,0
CUST02868,0
CUST02869,0
CUST02870,0
CUST02871,0
CUST02872,1
CUST02873,0
CUST02874,1
CUST02875,0
CUST02876,0
CUST02877,0
CUST02878,0
CUST02879,1
CUST02880,0
CUST02881,0
CUST02882,0
CUST02883,0
CUST02884,0
CUST02885,0
CUST02886,1
CUST02887,0
CUST02888,0
CUST02889,0
CUST02890,0
CUST02891,0
CUST02892,1
CUST02893,0
CUST02894,1
CUST02895,0
CUST02896,0
CUST02897,0
CUST02898,0
CUST02899,0
CUST02900,0
CUST02901,0
CUST02902,1
CUST02903,0
CUST02904,0
CUST02905,0
CUST02906,0
CUST02907,1
CUST02908,0
CUST02909,0
CUST02910,0
CUST02911,0
CUST02912,0
CUST02913,1
CUST02914,1
CUST02915,0
CUST02916,1
CUST02917,1
CUST02918,0
CUST02919,0
CUST02920,0
CUST02921,0
CUST02922,1
CUST02923,0
CUST02924,0
CUST02925,0
CUST02926,1
CUST02927,0
CUST02928,1
CUST02929,0
CUST02930,0
CUST02931,1
CUST02932,0
CUST02933,0
CUST02934,1
CUST02935,1
CUST02936,0
CUST02937,0
CUST02938,1
CUST02939,1
CUST02940,0
CUST02941,0
CUST02942,1
CUST02943,0
CUST02944,1
CUST02945,0
CUST02946,0
CUST02947,0
CUST02948,0
CUST02949,0
CUST02950,1
CUST02951,0
CUST02952,1
CUST02953,1
CUST02954,0
CUST02955,1
CUST02956,1
CUST02957,1
CUST02958,0
CUST02959,0
CUST02960,0
CUST02961,0
CUST02962,0
CUST02963,0
CUST02964,1
CUST02965,0
CUST02966,1
CUST02967,1
CUST02968,1
CUST02969,1
CUST02970,0
CUST02971,0
CUST02972,0
CUST02973,0
CUST02974,1
CUST02975,0
CUST02976,0
CUST02977,0
CUST02978,0
CUST02979,1
CUST02980,1
CUST02981,0
CUST02982,0
CUST02983,1
CUST02984,0
CUST02985,0
CUST02986,1
CUST02987,0
CUST02988,0
CUST02989,1
CUST02990,0
CUST02991,0
CUST02992,0
CUST02993,1
CUST02994,0
CUST02995,0
CUST02996,0
CUST02997,0
CUST02998,0
CUST02999,0
CUST03000,1
CUST03001,1
CUST03002,0
CUST03003,0
CUST03004,1
CUST03005,1
CUST03006,1
CUST03007,1
CUST03008,0
CUST03009,1
CUST03010,0
CUST03011,0
CUST03012,0
CUST03013,0
CUST03014,0
CUST03015,0
CUST03016,0
CUST03017,1
CUST03018,0
CUST03019,0
CUST03020,0
CUST03021,0
CUST03022,0
CUST03023,1
CUST03024,0
CUST03025,0
CUST03026,0
CUST03027,1
CUST03028,0
CUST03029,1
CUST03030,1
CUST03031,0
CUST03032,0
CUST03033,0
CUST03034,0
CUST03035,0
CUST03036,0
CUST03037,0
CUST03038,1
CUST03039,0
CUST03040,0
CUST03041,0
CUST03042,0
CUST03043,0
CUST03044,0
CUST03045,1
CUST03046,1
CUST03047,0
CUST03048,0
CUST03049,0
CUST03050,0
CUST03051,0
CUST03052,0
CUST03053,0
CUST03054,0
CUST03055,1
CUST03056,1
CUST03057,0
CUST03058,0
CUST03059,0
CUST03060,1
CUST03061,0
CUST03062,0
CUST03063,1
CUST03064,1
CUST03065,1
CUST03066,0
CUST03067,0
CUST03068,1
CUST03069,0
CUST03070,1
CUST03071,1
CUST03072,1
CUST03073,0
CUST03074,0
CUST03075,1
CUST03076,0
CUST03077,1
CUST03078,0
CUST03079,0
CUST03080,0
CUST03081,0
CUST03082,0
CUST03083,0
CUST03084,1
CUST03085,0
CUST03086,1
CUST03087,0
CUST03088,0
CUST03089,1
CUST03090,0
CUST03091,0
CUST03092,1
CUST03093,0
CUST03094,0
CUST03095,0
CUST03096,1
CUST03097,1
CUST03098,0
CUST03099,0
CUST03100,0
CUST03101,0
CUST03102,1
CUST03103,1
CUST03104,0
CUST03105,0
CUST03106,0
CUST03107,0
CUST03108,0
CUST03109,1
CUST03110,1
CUST03111,1
CUST03112,0
CUST03113,1
CUST03114,0
CUST03115,0
CUST03116,0
CUST03117,0
CUST03118,0
CUST03119,0
CUST03120,0
CUST03121,0
CUST03122,0
CUST03123,0
CUST03124,0
CUST03125,1
CUST03126,1
CUST03127,1
CUST03128,0
CUST03129,1
CUST03130,0
CUST03131,1
CUST03132,0
CUST03133,1
CUST03134,0
CUST03135,0
CUST03136,1
CUST03137,1
CUST03138,1
CUST03139,0
CUST03140,0
CUST03141,0
CUST03142,1
CUST03143,1
CUST03144,0
CUST03145,0
CUST03146,0
CUST03147,0
CUST03148,1
CUST03149,0
CUST03150,0
CUST03151,1
CUST03152,0
CUST03153,1
CUST03154,0
CUST03155,0
CUST03156,1
CUST03157,1
CUST03158,0
CUST03159,0
CUST03160,0
CUST03161,1
CUST03162,0
CUST03163,0
CUST03164,1
CUST03165,0
CUST03166,0
CUST03167,1
CUST03168,0
CUST03169,0
CUST03170,0
CUST03171,1
CUST03172,0
CUST03173,0
CUST03174,0
CUST03175,0
CUST03176,0
CUST03177,1
CUST03178,0
CUST03179,0
CUST03180,1
CUST03181,0
CUST03182,0
CUST03183,0
CUST03184,0
CUST03185,0
CUST03186,0
CUST03187,1
CUST03188,0
CUST03189,0
CUST03190,0
CUST03191,0
CUST03192,1
CUST03193,1
CUST03194,0
CUST03195,0
CUST03196,0
CUST03197,1
CUST03198,0
CUST03199,0
CUST03200,0
CUST03201,1
CUST03202,0
CUST03203,0
CUST03204,0
CUST03205,1
CUST03206,0
CUST03207,0
CUST03208,1
CUST03209,0
CUST03210,1
CUST03211,0
CUST03212,1
CUST03213,0
CUST03214,1
CUST03215,0
CUST03216,0
CUST03217,0
CUST03218,0
CUST03219,1
CUST03220,0
CUST03221,0
CUST03222,0
CUST03223,0
CUST03224,0
CUST03225,0
CUST03226,0
CUST03227,0
CUST03228,0
CUST03229,0
CUST03230,0
CUST03231,0
CUST03232,1
CUST03233,0
CUST03234,0
CUST03235,0
CUST03236,0
CUST03237,0
CUST03238,1
CUST03239,1
CUST03240,1
CUST03241,0
CUST03242,0
CUST03243,0
CUST03244,1
CUST03245,1
CUST03246,0
CUST03247,0
CUST03248,0
CUST03249,0
CUST03250,1
CUST03251,0
CUST03252,0
CUST03253,0
CUST03254,0
CUST03255,0
CUST03256,0
CUST03257,1
CUST03258,0
CUST03259,0
CUST03260,0
CUST03261,0
CUST03262,0
CUST03263,0
CUST03264,0
CUST03265,0
CUST03266,0
CUST03267,0
CUST03268,1
CUST03269,0
CUST03270,1
CUST03271,0
CUST03272,0
CUST03273,1
CUST03274,0
CUST03275,0
CUST03276,0
CUST03277,0
CUST03278,0
CUST03279,0
CUST03280,0
CUST03281,0
CUST03282,0
CUST03283,0
CUST03284,0
CUST03285,0
CUST03286,0
CUST03287,0
CUST03288,0
CUST03289,1
CUST03290,0
CUST03291,0
CUST03292,0
CUST03293,0
CUST03294,0
CUST03295,1
CUST03296,0
CUST03297,1
CUST03298,0
CUST03299,0
CUST03300,0
CUST03301,0
CUST03302,1
CUST03303,1
CUST03304,0
CUST03305,0
CUST03306,0
CUST03307,0
CUST03308,0
CUST03309,0
CUST03310,0
CUST03311,1
CUST03312,1
CUST03313,0
CUST03314,0
CUST03315,0
CUST03316,1
CUST03317,0
CUST03318,0
CUST03319,0
CUST03320,0
CUST03321,0
CUST03322,0
CUST03323,0
CUST03324,1
CUST03325,0
CUST03326,0
CUST03327,0
CUST03328,0
CUST03329,0
CUST03330,0
CUST03331,1
CUST03332,1
CUST03333,0
CUST03334,0
CUST03335,0
CUST03336,1
CUST03337,1
CUST03338,0
CUST03339,1
CUST03340,1
CUST03341,0
CUST03342,1
CUST03343,1
CUST03344,0
CUST03345,0
CUST03346,1
CUST03347,0
CUST03348,0
CUST03349,0
CUST03350,0
CUST03351,0
CUST03352,0
CUST03353,1
CUST03354,0
CUST03355,0
CUST03356,0
CUST03357,1
CUST03358,0
CUST03359,0
CUST03360,1
CUST03361,0
CUST03362,0
CUST03363,1
CUST03364,0
CUST03365,1
CUST03366,1
CUST03367,0
CUST03368,0
CUST03369,0
CUST03370,1
CUST03371,0
CUST03372,1
CUST03373,0
CUST03374,1
CUST03375,0
CUST03376,0
CUST03377,0
CUST03378,0
CUST03379,0
CUST03380,1
CUST03381,0
CUST03382,0
CUST03383,0
CUST03384,0
CUST03385,0
CUST03386,0
CUST03387,0
CUST03388,1
CUST03389,0
CUST03390,1
CUST03391,0
CUST03392,0
CUST03393,0
CUST03394,0
CUST03395,1
CUST03396,1
CUST03397,0
CUST03398,0
CUST03399,0
CUST03400,0
CUST03401,0
CUST03402,0
CUST03403,1
CUST03404,0
CUST03405,1
CUST03406,0
CUST03407,0
CUST03408,1
CUST03409,0
CUST03410,0
CUST03411,0
CUST03412,0
CUST03413,0
CUST03414,0
CUST03415,0
CUST03416,1
CUST03417,0
CUST03418,1
CUST03419,0
CUST03420,0
CUST03421,0
CUST03422,1
CUST03423,0
CUST03424,0
CUST03425,0
CUST03426,1
CUST03427,1
CUST03428,1
CUST03429,0
CUST03430,1
CUST03431,1
CUST03432,1
CUST03433,0
CUST03434,0
CUST03435,0
CUST03436,0
CUST03437,0
CUST03438,1
CUST03439,1
CUST03440,1
CUST03441,0
CUST03442,0
CUST03443,0
CUST03444,1
CUST03445,1
CUST03446,0
CUST03447,0
CUST03448,1
CUST03449,1
CUST03450,0
CUST03451,0
CUST03452,1
CUST03453,1
CUST03454,0
CUST03455,1
CUST03456,0
CUST03457,1
CUST03458,1
CUST03459,1
CUST03460,1
CUST03461,0
CUST03462,0
CUST03463,1
CUST03464,0
CUST03465,0
CUST03466,0
CUST03467,0
CUST03468,1
CUST03469,0
CUST03470,0
CUST03471,0
CUST03472,0
CUST03473,0
CUST03474,1
CUST03475,0
CUST03476,0
CUST03477,1
CUST03478,0
CUST03479,0
CUST03480,0
CUST03481,0
CUST03482,0
CUST03483,0
CUST03484,1
CUST03485,1
CUST03486,1
CUST03487,0
CUST03488,0
CUST03489,0
CUST03490,0
CUST03491,0
CUST03492,1
CUST03493,0
CUST03494,0
CUST03495,1
